id,first_name,last_name,email,gender,year_level,major,CoreCourses_Sem1,CoreCourses_Sem2,CoreCourses_Summer,Electivesminor_Sem1,Electivesminor_Sem2
620131867,Max,Bruyntjes,Max.Bruyntjes@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,PHYS2300,"GEOG2131, GEOG2332, MATH3402"
620131868,Artemus,Tink,Artemus.Tink@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211",,"MICR1011, CHEM2211, PHYS1412",GEOL1104
620131869,Patti,Blench,Patti.Blench@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",MATH2404,"COMP3192, COMP2802, COMP3702"
620131870,Federica,Malia,Federica.Malia@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",,"CHEM3110, ELET3430","PHYS3351, MATH2403, MICR2211"
620131871,Harbert,Hogbourne,Harbert.Hogbourne@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",,"COMP3802, CHEM2310, MATH2421","CHEM3011, MATH3402"
620131872,Ferris,Whitnall,Ferris.Whitnall@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","PHYS1411, PHYS1412","ELET1400, MATH1151"
620131873,Shanda,Greenhead,Shanda.Greenhead@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"PHYS2351, ELET3211, GEOG2231","GEOG3132, ELET2410, MICR2211, PHYS2200"
620131874,Kippie,Purrington,Kippie.Purrington@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","CHEM2310, GEOG3331, GEOL2202","CHEM2110, ELET2420, CHEM2111"
620131875,Mozes,Hillam,Mozes.Hillam@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"CHEM2010, ELET3211, PHYS2386","GEOG2131, GEOG3132, MATH3403"
620131876,Adan,Dawe,Adan.Dawe@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","CHEM2211, CHEM1901","ELET1400, GEOL1103, ELET2410, GEOL2203"
620131877,Alexandr,Gumme,Alexandr.Gumme@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1141, MATH1142, PHYS1411","GEOL1103, GEOG1232, BIOC1021"
620131878,Tracey,Cragell,Tracey.Cragell@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2233, COMP3802, MATH2401","COMP2802, GEOG2232, CHEM2110"
620131879,Moreen,Boughey,Moreen.Boughey@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","PHYS2300, PHYS2351, CHEM2011, GEOG2331",GEOL1103
620131880,Elliott,Blethyn,Elliott.Blethyn@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"COMP3801, ELET3430, COMP3911, ELET3211",PHYS2200
620131881,Durward,Mouncher,Durward.Mouncher@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,ELET3405,"MATH3402, MATH2403, CHEM2110"
620131882,Everard,Alesi,Everard.Alesi@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",,"MICR1010, GEOL1102","GEOG1132, MATH1152"
620131883,Candi,MacScherie,Candi.MacScherie@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3901,"CHEM2310, MATH3155","ELET2210, CHEM3010"
620131884,Annis,Osselton,Annis.Osselton@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"COMP3191, GEOG2331","ELET2210, BIOL2312, GEOG3333, MATH3424"
620131885,Sherrie,Mossop,Sherrie.Mossop@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,PHYS2386,"PHYS3300, PHYS3565, BIOL2312"
620131886,Constancy,Dawby,Constancy.Dawby@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"ELET2430, COMP3191, BIOC2014","CHEM2311, MICR2211, ELET2420"
620131887,Ursulina,Hadye,Ursulina.Hadye@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"GEOG2331, ELET2430",MATH3424
620131888,Alic,Isaak,Alic.Isaak@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","COMP3191, MATH2404, MATH3405, COMP3912",CHEM2110
620131889,Ford,Nevitt,Ford.Nevitt@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","PHYS2351, GEOL1102, CHEM2011, ELET2430","CHEM2111, CHEM2110"
620131890,Francesca,Hazzard,Francesca.Hazzard@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"GEOG2331, MATH3405, ELET3430","PHYS3565, GEOL2201, ELET2410"
620131891,Nevile,Cromett,Nevile.Cromett@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,"ELET2405, MATH2421, CHEM2210, PHYS1412","MATH1152, GEOL2201"
620131892,Tamar,Bunting,Tamar.Bunting@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140",MATH1141,"ELET1400, ELET2410, MICR1011, BIOC1021"
620131893,Goddart,McGucken,Goddart.McGucken@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","GEOG2233, GEOG2331, PHYS2386, CHEM1901","CHEM2110, CHEM2311, MATH1152, PHYS2200"
620131894,Margret,Zelner,Margret.Zelner@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"CHEM2210, MATH3155, GEOG2131","COMP3410, MATH2407, BIOL2312, COMP2802"
620131895,Maighdiln,Pindar,Maighdiln.Pindar@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"ELET2405, COMP3801","MATH2411, COMP3192, MICR2211"
620131896,Hank,Blance,Hank.Blance@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",,PHYS1411,"MICR1010, GEOL1104"
620131897,Virginia,Desport,Virginia.Desport@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"MATH2421, COMP3652","COMP3410, COMP2802, PHYS2200, COMP3702"
620131898,Augy,Fifield,Augy.Fifield@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,PHYS2300,"CHEM2111, GEOL2201, MATH3404, PHYS3341"
620131899,Lauree,Farres,Lauree.Farres@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"ELET2430, CHEM2011","PHYS2296, GEOG3132, PHYS3351"
620131900,Rickard,Spilling,Rickard.Spilling@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",,"PHYS1411, MICR1010","ELET1405, MICR1011"
620131901,Ketty,Gerard,Ketty.Gerard@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,"GEOL1101, GEOG2331, MATH2401","GEOL1104, GEOG2131, PHYS2200, ELET1400"
620131902,Gillie,Grimes,Gillie.Grimes@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"ELET2405, GEOG2331, GEOG2231","PHYS2200, GEOG2131, ELET2410"
620131903,Auberta,Rainsbury,Auberta.Rainsbury@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,ELET3211,MATH2411
620131904,Burgess,Karpov,Burgess.Karpov@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",,"GEOG1131, GEOL1102, MATH1142","MATH1152, GEOL1103"
620131905,Peggie,Gledstane,Peggie.Gledstane@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"ELET2430, GEOG2131, GEOG3331, CHEM2402","CHEM2311, GEOG3333, MATH3403"
620131906,Cornie,Fulbrook,Cornie.Fulbrook@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"COMP3191, COMP3652, GEOG3331, CHEM2402","COMP2802, CHEM2110"
620131907,Julie,Probbin,Julie.Probbin@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"GEOG3331, MATH3155, PHYS2351","ELET2210, MATH2407"
620131908,Gardiner,Wenden,Gardiner.Wenden@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"PHYS2386, ELET3430","MICR2211, CHEM3011"
620131909,Lizzie,Monk,Lizzie.Monk@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",BIOC1020,"MICR1010, MATH1151"
620131910,Basilio,Issacson,Basilio.Issacson@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",,"MATH1141, MICR1011","GEOL1104, BIOC1020"
620131911,Godard,Simmers,Godard.Simmers@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","MATH2404, COMP3911, ELET2405, GEOL2202",MATH2403
620131912,Rolf,Goodley,Rolf.Goodley@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"COMP3801, BIOC3013, CHEM2402, COMP3911","PHYS2200, ELET2415"
620131913,Armstrong,O' Finan,Armstrong.O' Finan@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3901,MATH3401,"GEOL2201, MATH2407"
620131914,Sibel,Weatherburn,Sibel.Weatherburn@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",,"BIOC1020, MICR1010","MICR1011, GEOG1232"
620131915,Jami,Sweatman,Jami.Sweatman@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,"PHYS2386, MATH2401, MATH2421, CHEM2402",PHYS2561
620131916,Paddie,Trotman,Paddie.Trotman@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"GEOG2331, COMP3652, COMP3911, GEOL2202",CHEM2311
620131917,Abbey,Shemelt,Abbey.Shemelt@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",,PHYS1412,"GEOL1103, GEOL1104, ELET1405"
620131918,Britt,Todari,Britt.Todari@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"GEOL3002, CHEM2402, GEOL2202",GEOL2201
620131919,Jecho,McKellar,Jecho.McKellar@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1021, GEOL1102","GEOG1232, BIOC1020"
620131920,Tyrone,Proschek,Tyrone.Proschek@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",,"GEOG1131, GEOL1101, PHYS1411","GEOG1232, PHYS1421"
620131921,Whitney,Restill,Whitney.Restill@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",MATH1142,MICR1010
620131922,Anabal,Kinnin,Anabal.Kinnin@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,GEOG3131,"GEOG3333, MICR2211, ELET2410"
620131923,Garnet,Branson,Garnet.Branson@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",,"MICR1011, GEOG1231",CHEM1902
620131924,Nicolina,Ebertz,Nicolina.Ebertz@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","GEOG2131, GEOL1102, CHEM2210, GEOG1131","BIOL2312, GEOG2232, GEOG1132"
620131925,Vin,Rewbottom,Vin.Rewbottom@mymona.uwi.edu,Female,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","PHYS2386, MICR1010","PHYS2296, GEOG1232, GEOL1103"
620131926,Fleming,Hancorn,Fleming.Hancorn@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"MATH2421, BIOC2014, MATH2404, CHEM2402","PHYS2200, CHEM3011, GEOL2203"
620131927,Annabella,Towriss,Annabella.Towriss@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOL1102, BIOC1020, GEOL1101",PHYS1422
620131928,Hilda,Camings,Hilda.Camings@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","MATH2401, BIOC1021, PHYS2386","ELET2415, GEOG2131, GEOL2203, BIOC1021"
620131929,Catie,Kiss,Catie.Kiss@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920","GEOG2233, CHEM2310","MATH3424, PHYS2561, PHYS3565, GEOG2232"
620131930,Emlyn,Cartmail,Emlyn.Cartmail@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","GEOG1231, GEOL2202, MATH2404, PHYS1411","PHYS1422, PHYS2561"
620131931,Fransisco,Tonkin,Fransisco.Tonkin@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",,"GEOL1101, PHYS1412",CHEM1902
620131932,Ely,Duckett,Ely.Duckett@mymona.uwi.edu,Male,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",GEOG1231,"GEOG1132, ELET1405"
620131933,Gill,Mintoff,Gill.Mintoff@mymona.uwi.edu,Female,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",,"MICR1011, PHYS1412",GEOG1232
620131934,Wynn,Hanford,Wynn.Hanford@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",,MICR1011,"GEOL1103, MATH2407, CHEM2311, BIOC1020"
620131935,Bendicty,Adney,Bendicty.Adney@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"CHEM2211, COMP3912, MATH2404, CHEM2010",GEOG2332
620131936,Averyl,Head,Averyl.Head@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"ELET3211, GEOL2202, ELET2405",MATH2411
620131937,Maurise,Colter,Maurise.Colter@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",,"GEOL1101, CHEM2402, GEOG1131",ELET2410
620131938,Kimmy,Kennard,Kimmy.Kennard@mymona.uwi.edu,Female,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340",,"ELET2430, GEOG1131, CHEM2010","MATH1152, ELET2420"
620131939,Paula,Belverstone,Paula.Belverstone@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3901,"BIOC3013, COMP3652, COMP3912, CHEM2402","PHYS2200, GEOG2232, ELET2210"
620131940,Padget,Cowerd,Padget.Cowerd@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","PHYS1412, MICR1011, BIOC1021","MATH1152, MATH1151"
620131941,Hermina,Morais,Hermina.Morais@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",CHEM1901,"MICR1010, GEOG1232, PHYS1422"
620131942,Skyler,Scholtz,Skyler.Scholtz@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","BIOC2014, GEOG2331, MATH2421, ELET2405","ELET1405, ELET2210"
620131943,Archer,Jesteco,Archer.Jesteco@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,MATH3405,"CHEM2311, MATH3403"
620131944,Gianni,Goulden,Gianni.Goulden@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,ELET2405,MICR1010
620131945,Lillis,Primo,Lillis.Primo@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,"GEOG2233, MATH1142, CHEM2010",ELET2210
620131946,Valerie,Koopman,Valerie.Koopman@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,ELET2430,"COMP2802, PHYS2561, PHYS2200"
620131947,Odelinda,Macauley,Odelinda.Macauley@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,"CHEM2210, CHEM2211, ELET2430","ELET2420, ELET2410, MICR2211, BIOC1020"
620131948,Casar,MacAnulty,Casar.MacAnulty@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"ELET2430, COMP3912, CHEM2010, COMP3191","CHEM3010, GEOG2332"
620131949,Harriott,Toovey,Harriott.Toovey@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340",,"GEOG1131, GEOG2233, CHEM2210","BIOC1021, ELET2210, ELET2420"
620131950,Jacquette,Robinet,Jacquette.Robinet@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",,"MICR1010, MICR1011","ELET1405, GEOL1103"
620131951,Elisha,Paffett,Elisha.Paffett@mymona.uwi.edu,Male,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140",MATH2421,"CHEM2110, PHYS1421"
620131952,Trevor,Burcher,Trevor.Burcher@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","GEOG1231, MICR1010",MATH1151
620131953,Jorry,Manns,Jorry.Manns@mymona.uwi.edu,Female,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161",,"MATH1141, GEOG1231","MICR1010, ELET1405, BIOC1020"
620131954,Reuben,Stapells,Reuben.Stapells@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1141, MICR1011",MATH1151
620131955,Tedman,Byk,Tedman.Byk@mymona.uwi.edu,Male,1,INFO,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161","COMP1210,COMP1126,COMP1127,COMP1161",BIOC1020,GEOL1104
620131956,Gordy,McClelland,Gordy.McClelland@mymona.uwi.edu,Male,2,SWEN,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","MATH1141, GEOG2331, GEOG2131","BIOC1020, GEOL1104"
620131957,Jo ann,Kyles,Jo ann.Kyles@mymona.uwi.edu,Female,1,COMP,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","BIOC1020, PHYS1412","BIOC1021, ELET1400"
620131958,Archibald,Folger,Archibald.Folger@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","GEOL1101, GEOG1231",MATH1152
620131959,Darlleen,Tilt,Darlleen.Tilt@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,MATH2401,CHEM2311
620131960,Curt,Rudge,Curt.Rudge@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"PHYS2300, PHYS2351, MATH3155, MATH2421",GEOG2332
620131961,Whittaker,Scupham,Whittaker.Scupham@mymona.uwi.edu,Male,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",COMP3901,"GEOG2331, CHEM2211, MATH2404",GEOL2201
620131962,Konstantin,Agget,Konstantin.Agget@mymona.uwi.edu,Male,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",COMP3901,"ELET2430, CHEM2402, COMP3191","GEOL2201, CHEM2110, PHYS3341"
620131963,Fredek,Whiterod,Fredek.Whiterod@mymona.uwi.edu,Male,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,"MATH2404, COMP3802, CHEM2310","MATH2407, ELET2420"
620131964,Mauricio,Hayball,Mauricio.Hayball@mymona.uwi.edu,Male,1,SWEN,"COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","COMP1210,COMP1220,COMP1126,COMP1127,COMP1161","MATH1141, PHYS1411","CHEM1902, ELET1405, GEOG1232"
620131965,Alastair,Castri,Alastair.Castri@mymona.uwi.edu,Male,2,COMP,"COMP2140,COMP2201","COMP2171,COMP2190,COMP2211,COMP2340","COMP2171,COMP2190,COMP2211,COMP2340,COMP2140,COMP2201","MATH2421, CHEM2210, PHYS2300, CHEM1901","GEOL1103, MATH1152"
620131966,Moyra,Vogt,Moyra.Vogt@mymona.uwi.edu,Female,3,COMP,"COMP3101,COMP3220","COMP3161,COMP3901",,"GEOG2231, MATH3155, CHEM2011","MATH3424, BIOC3014"
620131967,Adriena,Gurling,Adriena.Gurling@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140","PHYS1411, CHEM2010",GEOG2332
620131968,Ermengarde,Kelledy,Ermengarde.Kelledy@mymona.uwi.edu,Female,3,SWEN,"SWEN3101,SWEN3145,SWEN3920","SWEN3101,SWEN3145,SWEN3920",,CHEM2310,"CHEM2110, PHYS2200, COMP3192"
620131969,Reeba,Knoles,Reeba.Knoles@mymona.uwi.edu,Female,3,INFO,"INFO3105,INFO3170,INFO3180","COMP3161,COMP3901,INFO3110,INFO3155",,"BIOC2014, COMP3191, CHEM3110, PHYS2300","ELET2415, PHYS2561, CHEM3011, ELET2420"
620131970,Cindi,Poile,Cindi.Poile@mymona.uwi.edu,Female,2,INFO,"INFO2110,COMP2140","INFO2100,INFO2180,COMP2190,COMP2340","INFO2100,INFO2180,COMP2190,COMP2340,INFO2110,COMP2140",PHYS2351,"PHYS2200, MATH2403"
